epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,23.3097,1.34754,0.75054,1.21063,0.83778,0.4,0.47896,0.26407,2.27221,2.10854,1.85465,0.00296755,0.00296755,0.00296755
22,24.3517,1.35644,0.76913,1.22364,1,0.48635,0.52451,0.3333,2.26415,2.12671,1.87417,0.00296424,0.00296424,0.00296424
23,25.385,1.41838,0.75831,1.26164,0.92779,0.6,0.60289,0.35012,1.96375,1.81426,1.57178,0.00296076,0.00296076,0.00296076
24,26.4963,1.38982,0.78604,1.28447,0.47341,0.4498,0.30609,0.0565,3.4014,1.87464,2.55721,0.00295713,0.00295713,0.00295713
25,27.523,1.46707,0.78567,1.28707,0.00414,0.1,0.00237,0.00031,4.28012,6.35724,4.21288,0.00295335,0.00295335,0.00295335
26,28.5557,1.43502,0.80949,1.27727,0.76846,0.33333,0.36768,0.15024,2.37579,3.29419,1.93544,0.0029494,0.0029494,0.0029494
27,29.5845,1.34805,0.7564,1.26082,1,0.85547,0.9522,0.45347,1.8711,1.09411,1.40373,0.0029453,0.0029453,0.0029453
28,30.6133,1.34137,0.72495,1.24166,0.99624,1,0.995,0.51872,1.72017,0.79652,1.34524,0.00294104,0.00294104,0.00294104
29,31.6386,1.36388,0.74511,1.22909,0.99516,1,0.995,0.45239,1.96324,0.73587,1.4259,0.00293662,0.00293662,0.00293662
30,32.676,1.3575,0.72148,1.20124,0.9968,1,0.995,0.59192,1.45842,0.74897,1.17615,0.00293205,0.00293205,0.00293205
31,33.7418,1.52178,0.8133,1.32,0.99625,1,0.995,0.48526,1.79179,0.78387,1.36761,0.00292732,0.00292732,0.00292732
32,34.7822,1.44842,0.75618,1.26149,0.9929,1,0.995,0.47133,1.8497,0.85986,1.35643,0.00292244,0.00292244,0.00292244
33,35.8116,1.37548,0.69046,1.21881,0.99027,1,0.995,0.40973,2.0165,0.90959,1.46965,0.0029174,0.0029174,0.0029174
34,36.9449,1.3953,0.74011,1.2495,0.99213,1,0.995,0.41676,1.87927,0.93149,1.47989,0.00291221,0.00291221,0.00291221
35,37.9786,1.28986,0.72772,1.23696,0.95253,1,0.99306,0.64464,1.26972,0.70978,1.16076,0.00290686,0.00290686,0.00290686
36,39.0488,1.30652,0.7012,1.2465,0.99265,1,0.995,0.50342,1.6501,0.6845,1.29558,0.00290137,0.00290137,0.00290137
37,40.0917,1.31764,0.70813,1.23114,0.99486,0.96667,0.97144,0.51031,1.70012,0.70162,1.31416,0.00289572,0.00289572,0.00289572
38,41.142,1.47265,0.77772,1.32522,0.61612,0.73333,0.65909,0.30653,1.87103,1.59119,1.59723,0.00288992,0.00288992,0.00288992
39,42.1768,1.30413,0.69431,1.23402,0.42154,0.5,0.41083,0.15557,2.69758,2.1526,2.21161,0.00288397,0.00288397,0.00288397
40,43.2294,1.37297,0.70419,1.22301,0.6463,0.53333,0.58137,0.21318,2.51169,1.76064,1.87242,0.00287787,0.00287787,0.00287787
41,44.2645,1.25951,0.68625,1.21673,0.96367,0.8844,0.95846,0.51743,1.68648,0.85755,1.32095,0.00287162,0.00287162,0.00287162
42,45.3881,1.3548,0.68668,1.23487,0.99359,1,0.995,0.60537,1.38206,0.63844,1.16948,0.00286522,0.00286522,0.00286522
43,46.4092,1.27747,0.68835,1.19438,0.98961,1,0.995,0.61072,1.32637,0.6222,1.15603,0.00285867,0.00285867,0.00285867
44,47.4462,1.23559,0.65654,1.1888,1,0.92148,0.97404,0.65775,1.16524,0.86693,1.0888,0.00285197,0.00285197,0.00285197
45,48.5415,1.22934,0.64372,1.15885,0.96211,0.7,0.85859,0.57924,1.39748,1.43367,1.19075,0.00284513,0.00284513,0.00284513
46,49.7439,1.1898,0.66067,1.16509,0.95279,0.8,0.89162,0.57684,1.34203,0.9887,1.12764,0.00283814,0.00283814,0.00283814
47,50.8481,1.27011,0.68706,1.19922,0.92649,0.84049,0.9228,0.57722,1.39958,0.92565,1.15337,0.00283101,0.00283101,0.00283101
48,51.8909,1.28109,0.64893,1.16776,0.80755,0.83941,0.8777,0.53872,1.49532,0.95121,1.2062,0.00282374,0.00282374,0.00282374
49,52.9306,1.30324,0.68381,1.19384,0.93525,0.96306,0.96367,0.59301,1.38262,0.70132,1.16418,0.00281632,0.00281632,0.00281632
50,53.979,1.28826,0.67466,1.19991,1,0.99769,0.995,0.63834,1.20004,0.62481,1.09183,0.00280875,0.00280875,0.00280875
51,55.0018,1.30745,0.66189,1.19757,0.99705,1,0.995,0.6257,1.31179,0.59539,1.14189,0.00280105,0.00280105,0.00280105
52,56.1325,1.26036,0.63443,1.19663,0.99666,1,0.995,0.60878,1.34414,0.64057,1.177,0.0027932,0.0027932,0.0027932
53,57.1737,1.30889,0.65834,1.22819,0.99753,1,0.995,0.54945,1.55334,0.62327,1.26855,0.00278522,0.00278522,0.00278522
54,58.2037,1.31633,0.66848,1.20659,0.99764,1,0.995,0.60277,1.47141,0.62151,1.19752,0.00277709,0.00277709,0.00277709
55,59.2317,1.32482,0.66164,1.24236,0.99561,1,0.995,0.65314,1.28716,0.5847,1.12647,0.00276883,0.00276883,0.00276883
56,60.261,1.25452,0.67295,1.18317,0.99756,1,0.995,0.51423,1.75306,0.6571,1.37762,0.00276043,0.00276043,0.00276043
57,61.29,1.2842,0.66577,1.22331,0.99637,1,0.995,0.50403,1.73214,0.67794,1.37182,0.00275189,0.00275189,0.00275189
58,62.3206,1.24672,0.64247,1.17716,0.9918,1,0.995,0.46494,1.87764,0.71364,1.44345,0.00274321,0.00274321,0.00274321
59,63.343,1.22145,0.64204,1.17913,0.99728,1,0.995,0.48594,1.76193,0.62594,1.35434,0.00273441,0.00273441,0.00273441
60,64.382,1.20627,0.67932,1.19805,0.99761,1,0.995,0.48601,1.85574,0.61859,1.3552,0.00272546,0.00272546,0.00272546
61,65.4079,1.29387,0.63986,1.19563,0.9976,1,0.995,0.48723,1.74353,0.60669,1.28394,0.00271639,0.00271639,0.00271639
62,66.5296,1.24187,0.61312,1.15523,0.99757,1,0.995,0.58304,1.46533,0.61811,1.17557,0.00270718,0.00270718,0.00270718
63,67.5523,1.2664,0.6221,1.19035,0.99641,1,0.995,0.47771,1.83282,0.7272,1.39711,0.00269785,0.00269785,0.00269785
64,68.5826,1.32424,0.6564,1.23293,0.99343,0.96667,0.98808,0.40838,2.09344,0.79774,1.55063,0.00268838,0.00268838,0.00268838
65,69.6134,1.31107,0.63788,1.25389,0.99449,1,0.995,0.45878,1.71695,0.77459,1.36842,0.00267878,0.00267878,0.00267878
66,70.6429,1.36532,0.67482,1.23351,0.99679,1,0.995,0.39991,2.09565,0.67919,1.56806,0.00266906,0.00266906,0.00266906
67,71.6702,1.29872,0.63598,1.20726,0.99653,1,0.995,0.5446,1.59376,0.59156,1.24621,0.00265921,0.00265921,0.00265921
68,72.7056,1.33942,0.62764,1.26011,0.99658,1,0.995,0.56818,1.50191,0.59362,1.192,0.00264924,0.00264924,0.00264924
69,73.7286,1.33248,0.59942,1.20113,0.99791,1,0.995,0.50282,1.84581,0.68871,1.36965,0.00263914,0.00263914,0.00263914
70,74.8707,1.30557,0.64039,1.20211,0.99713,1,0.995,0.60853,1.49099,0.59242,1.23174,0.00262891,0.00262891,0.00262891
71,75.9175,1.2878,0.66698,1.22238,0.98807,1,0.995,0.64909,1.34429,0.60563,1.16162,0.00261857,0.00261857,0.00261857
72,76.9602,1.24978,0.6569,1.18296,0.99704,1,0.995,0.52083,1.46331,0.58565,1.21008,0.0026081,0.0026081,0.0026081
73,77.9856,1.229,0.60606,1.14537,0.99681,1,0.995,0.56616,1.4186,0.57879,1.17252,0.00259752,0.00259752,0.00259752
74,79.0187,1.20934,0.57844,1.17376,0.98846,1,0.995,0.58728,1.44261,0.62064,1.16929,0.00258681,0.00258681,0.00258681
